Name,Smiles
NCT05216224,CC1=CC(=C(C(=O)N1C2=CC(=NC=C2C)C3=NC(=NC=C3)C(C)(C)O)Cl)OCC4=C(C=C(C=N4)F)F
NCT05210517,not found
NCT05215873,CCCCC(C)(CC=CC1C(CC(=O)C1CCCCCCC(=O)OC)O)O
NCT05212571,not found
NCT05215990,not found
NCT05210790,not found
NCT05213832,not found
NCT05219929,not found
NCT05214183,not found
NCT05211401,not found
NCT05213221,not found
NCT05214196,not found
NCT05216263,CC1C(CC(C(=O)N1CC(F)(F)F)NC(=O)C2=CC3=C(CC4(C3)C5=C(NC4=O)N=CC=C5)N=C2)C6=C(C=CC(=C6F)F)F
NCT05210504,C(CCN)CC(C(=O)O)N
NCT05213208,CC(C)C1=C(C(=CC=C1)C(C)C)O
NCT05219799,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O.Cl
NCT05217628,CC1=C(N=C(N1C2=CC=C(C=C2)F)C)C#CC3=CC(=NC=C3)Cl
NCT05217160,not found
NCT05216965,not found
NCT05219370,not found
NCT05218486,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C
NCT05219838,not found
NCT05219318,not found
NCT05210153,CNC1CCC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl
NCT05212532,not found
NCT05210140,CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F
NCT05217537,not found
NCT05215834,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC(=O)OC)C(=O)OC
NCT05218759,CC1=CC2=C(N1)C=CC(=C2F)OC3=C4C=C(C(=CC4=NC=C3)OCC5(CC5)N)OC
NCT05218356,not found
NCT05216328,not found
NCT05214235,not found
NCT05212259,not found
NCT05216367,CC1=C(C2=C(O1)C=C(C=C2)OC3=NC=NC4=CC(=C(C=C43)OC)OC)C(=O)NC
NCT05215808,CC(=O)N1CCC(CC1)COC2=CC3=C(C(=C2)F)C(=O)NC(=N3)CSC4CCOCC4
NCT05213143,C1CCC(C(C1)CN2CCN(CC2)C3=NSC4=CC=CC=C43)CN5C(=O)C6C7CCC(C7)C6C5=O
NCT05213169,not found
NCT05214794,not found
NCT05216497,not found
NCT05219175,not found
