Name,Smiles
NCT01711333,not found
NCT01711567,CC(CN1C=NC2=C(N=CN=C21)N)OCP(=O)(O)O
NCT01713426,CC(C)C=CCCCCC(=O)NCC1=CC(=C(C=C1)O)OC
NCT01712464,not found
NCT01717859,not found
NCT01711970,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C
NCT01712360,not found
NCT01716806,not found
NCT01715129,not found
NCT01710254,not found
NCT01718626,not found
NCT01717963,not found
NCT01714115,not found
NCT01717690,not found
NCT01719705,not found
NCT01716026,not found
NCT01719042,not found
NCT01713387,not found
NCT01713036,C1=CC(=C(C=C1I)F)NC2=C(C=CN=C2)C(=O)NCC(CO)O
NCT01711021,not found
NCT01712217,CC(C)C1=CC(=C(C=C1O)O)C(=O)N2CC3=C(C2)C=C(C=C3)CN4CCN(CC4)C
NCT01712893,"CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NNC(=O)N)NC(=O)C(COC(C)(C)C)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CC5=CN=CN5)NC(=O)C6CCC(=O)N6
CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NNC(=O)N)NC(=O)C(COC(C)(C)C)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CC5=CN=CN5)NC(=O)C6CCC(=O)N6.CC(=O)O"
NCT01712646,not found
NCT01711879,not found
NCT01715415,"Status: 400
Code: PUGREST.BadRequest
Message: Invalid operation"
NCT01719978,not found
