Name,Smiles
NCT04809181,not found
NCT04807777,C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3
NCT04807127,not found
NCT04809662,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N
NCT04807634,not found
NCT04802447,not found
NCT04803734,not found
NCT04809649,not found
NCT04803591,C1CC(CCC1CN)C(=O)O
NCT04809467,not found
NCT04803864,CC1=C2C=C(C=CC2=C(C(=N1)C(=O)NCC(=O)O)O)OC3=CC=CC=C3
NCT04807504,CCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C
NCT04802876,not found
NCT04809142,not found
NCT04805944,CC1CCOC2N1C(=O)C3=C(C(=O)C(=CN3C2)C(=O)NCC4=C(C=C(C=C4)F)F)O
NCT04801264,not found
NCT04800367,not found
NCT04808245,not found
NCT04801641,not found
NCT04809220,not found
NCT04800874,not found
NCT04804007,CC1OCC2C(O1)C(C(C(O2)OC3C4COC(=O)C4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O
NCT04801329,not found
NCT04801836,not found
NCT04804813,COC1=CC2=C(C=CN=C2C=C1OC)OC3=CC=C(C=C3)NC(=O)C4(CC4)C(=O)NC5=CC=C(C=C5)F
NCT04808791,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)C4(CC)O)C2=NC5=C1C=C(C=C5)OC(=O)N6CCC(CC6)N7CCCCC7
NCT04805710,not found
NCT04804267,"CC1C(=O)NC2CSSCC3C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(NC(=O)CNC(=O)C(NC2=O)C(C)O)C(=O)NC(CC4=CC=C(C=C4)O)C(=O)O)C(=O)NC(CSSCC(C(=O)N3)N)C(=O)NC(C(=O)N5CCCC5C(=O)N1)CC(=O)N)CC6=CC=C(C=C6)O)CCC(=O)O
CC1C(=O)NC2CSSCC3C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(NC(=O)CNC(=O)C(NC2=O)C(C)O)C(=O)NC(CC4=CC=C(C=C4)O)C(=O)O)C(=O)NC(CSSCC(C(=O)N3)N)C(=O)NC(C(=O)N5CCCC5C(=O)N1)CC(=O)N)CC6=CC=C(C=C6)O)CCC(=O)O
CC1C(=O)NC2CSSCC3C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(NC(=O)CNC(=O)C(NC2=O)C(C)O)C(=O)NC(CC4=CC=C(C=C4)O)C(=O)O)C(=O)NC(CSSCC(C(=O)N3)N)C(=O)NC(C(=O)N5CCCC5C(=O)N1)CC(=O)N)CC6=CC=C(C=C6)O)CCC(=O)O
CC1C(=O)NC2CSSCC3C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(NC(=O)CNC(=O)C(NC2=O)C(C)O)C(=O)NC(CC4=CC=C(C=C4)O)C(=O)O)C(=O)NC(CSSCC(C(=O)N3)N)C(=O)NC(C(=O)N5CCCC5C(=O)N1)CC(=O)N)CC6=CC=C(C=C6)O)CCC(=O)O
CC1C(=O)NC2CSSCC3C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(NC(=O)CNC(=O)C(NC2=O)C(C)O)C(=O)NC(CC4=CC=C(C=C4)O)C(=O)O)C(=O)NC(CSSCC(C(=O)N3)N)C(=O)NC(C(=O)N5CCCC5C(=O)N1)CC(=O)N)CC6=CC=C(C=C6)O)CCC(=O)O"
NCT04805775,not found
NCT04801589,CC1=C(C(=CC=C1)C(C)C2=CN=CN2)C
NCT04802382,not found
NCT04802837,C1=CC2=C(C=C1C3=CC4=C(C=C3)N=C(N4)C5=CC=NC=C5)NC(=N2)C6=CC=NC=C6
NCT04807413,[N]=O
NCT04801303,CC(CCCC(C)(C)O)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C
NCT04806906,CN(C)CC1=CC=C(C=C1)C2=NC3=CC=CC4=C3N2CCNC4=O
NCT04806945,not found
NCT04809116,CC(C)COC1=CC=C(C=C1)CNC(=O)N(CC2=CC=C(C=C2)F)C3CCN(CC3)C
NCT04808648,CN(C)CCN(C)C1=CC(=C(C=C1NC(=O)C=C)NC2=NC=CC(=N2)C3=C4CCCCN4C5=CC=CC=C53)OC
NCT04805606,not found
NCT04800172,C1CC1COC2=C(C=CC(=C2)C(=O)NC3=C(C=NC=C3Cl)Cl)OC(F)F
NCT04804072,not found
NCT04801511,C(C(C1C(=C(C(=O)O1)O)O)O)O
NCT04804644,CC12CC3CC(C1)(CC(C3)(C2)N)C.Cl
NCT04805060,not found
NCT04801056,not found
NCT04802356,not found
NCT04804033,not found
NCT04800614,COCCNCC1=CN=C(C=C1)C2=CC3=NC=CC(=C3S2)OC4=C(C=C(C=C4)NC(=O)C5(CC5)C(=O)NC6=CC=C(C=C6)F)F
NCT04800263,not found
NCT04808622,CC(=CC=CC=C(C)C=CC=C(C)C(=O)[O-])C=CC=C(C)C(=O)[O-].[Na+].[Na+]
NCT04803318,not found
NCT04806646,CC1CN(CC(O1)C)C2=NC=C(C=C2)NC(=O)C3=CC=CC(=C3C)C4=CC=C(C=C4)OC(F)(F)F
NCT04805801,not found
NCT04801368,not found
NCT04809623,CC(C#N)NC1=CC(=NC=C1C(=O)NCC(C(C)(C)O)F)C2=CC=C3N2N=CC(=C3)C#N
NCT04809935,not found
NCT04805983,C1=CC=C(C=C1)C#CC2=CC(=CN=C2)C3C(OC(=O)N3)C4=CC=CC=C4Cl
NCT04808934,COC1=CC=C(C=C1)N2C3=C(CCN(C3=O)C4=CC=C(C=C4)N5CCCCC5=O)C(=N2)C(=O)N
NCT04805307,not found
NCT04804423,not found
NCT04801953,not found
NCT04800185,not found
NCT04807309,not found
NCT04809233,CN1C=NC=C1C(C2=CC=C(C=C2)Cl)(C3=CC4=C(C=C3)N(C(=O)C=C4C5=CC(=CC=C5)Cl)C)N
NCT04802590,not found
NCT04802174,CC1=CC2=C(C3C4C5C6=C(C(=C7C(=C6C(N4C(C(C2)N3C)O)COC(=O)C8(CS5)C9=C(CCN8)C2=C(N9)C=CC(=C2)OC)OCO7)C)OC(=O)C)C(=C1OC)O
NCT04807920,not found
NCT04803201,C1CNP(=O)(OC1)N(CCCl)CCCl
NCT04802746,CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4
NCT04808466,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C
NCT04807894,not found
NCT04806737,not found
NCT04809805,CC1C(=NNC(=O)O1)C2=CC(=C(C=C2)C3=CC=C(C=C3)F)C(F)(F)F
NCT04806230,not found
NCT04800081,"Status: 400
Code: PUGREST.BadRequest
Message: Invalid operation"
NCT04802057,not found
NCT04800822,C1CN(CCC12CC3=CC=CC=C3C2N)C4=NC=C(N=N4)SC5=CC=CC(=C5Cl)N
NCT04809974,C1=CC(=C[N+](=C1)C2C(C(C(O2)CO)O)O)C(=O)N
NCT04800679,not found
NCT04806464,not found
NCT04807478,not found
NCT04802616,not found
NCT04801082,not found
NCT04804709,not found
NCT04808752,CN(C)CCN(C)C1=CC(=C(C=C1NC(=O)C=C)NC2=NC=CC(=N2)C3=CN(C4=CC=CC=C43)C5CC5)OC
NCT04803123,COC1=C(C=CC2=C3NCCN3C(=NC(=O)C4=CN=C(N=C4)N)N=C21)OCCCN5CCOCC5
NCT04802759,CC1CC2=C(C(N1CC(CO)(F)F)C3=C(C=C(C=C3F)NC4CN(C4)CCCF)F)NC5=CC=CC=C25
NCT04809779,not found
NCT04807101,not found
NCT04808115,not found
NCT04807543,"CCCCCC(=O)OC1CC(=O)C=C2C1(C3CCC4(C(C3CC2)CCC4(C(=O)C)O)C)C
CCCCCC(=O)OC1CC(=O)C=C2C1(C3CCC4(C(C3CC2)CCC4(C(=O)C)O)C)C"
NCT04805827,C1CCC(CC1)(CC(=O)O)CN
NCT04809818,not found
NCT04807816,not found
NCT02579928,CNC1(CCCCC1=O)C2=CC=CC=C2Cl
NCT02579226,CCN(CCCOC1=CC2=C(C=C1)C(=NC=N2)NC3=NNC(=C3)CC(=O)NC4=CC(=CC=C4)F)CCO
NCT02579967,not found
NCT02573324,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N
NCT02571361,not found
NCT02579044,not found
NCT02571998,not found
NCT02579642,CNC1(CCCCC1=O)C2=CC=CC=C2Cl
NCT02573831,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
NCT02572089,C=CCN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O
NCT02577016,C1CN2C(=NN=C2C(F)(F)F)CN1C(=O)CC(CC3=CC(=C(C=C3F)F)F)N
NCT02578901,C1CC(CCC1CN)C(=O)O
NCT02574754,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O
NCT02577250,CNC1(CCCCC1=O)C2=CC=CC=C2Cl
NCT02577783,not found
NCT02571101,not found
NCT02575547,not found
NCT02578121,B(C(CC(C)C)NC(=O)CNC(=O)C1=C(C=CC(=C1)Cl)Cl)(O)O
NCT02570035,C1=CC=C(C=C1)C(CNCCC2=CC=C(C=C2)NC(=O)CC3=CSC(=N3)N)O
NCT02577497,"CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)Cl)C
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)Cl)C
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)Cl)C
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)Cl)C
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)Cl)C
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)Cl)C
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)Cl)C
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)Cl)C
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)Cl)C"
NCT02579707,C1CC(=O)N(C1C(=O)N(C2=CC(=CN=C2)F)C(C3=CC=CC=C3Cl)C(=O)NC4CC(C4)(F)F)C5=NC=CC(=C5)C#N
NCT02577926,C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3
NCT02574832,not found
NCT02576951,not found
NCT02575443,not found
NCT02573467,not found
NCT02576366,CC(C1=NC=NC=C1F)C(CN2C=NC=N2)(C3=C(C=C(C=C3)F)F)O
NCT02579681,COC(=O)C=CC(=O)OC
NCT02574715,not found
NCT02573714,CNC1(CCCCC1=O)C2=CC=CC=C2Cl
NCT02579161,CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CCCC(C(=O)O)N)SC1)C(=O)O
NCT02573935,CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)O)(C)O
NCT02576431,not found
NCT02575365,not found
NCT02573038,not found
NCT02576964,CCCCCOC(=O)NC1=NC(=O)N(C=C1F)C2C(C(C(O2)C)O)O
NCT02575924,not found
NCT02578550,"Status: 400
Code: PUGREST.BadRequest
Message: Invalid operation"
NCT02577042,CC1=NN=C(O1)C(=O)NC(C)(C)C2=NC(=C(C(=O)N2C)O)C(=O)NCC3=CC=C(C=C3)F
NCT02576067,not found
NCT02577341,not found
NCT02575144,CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)O)(C)O
NCT02572596,not found
NCT02576444,C1CC1C(=O)N2CCN(CC2)C(=O)C3=C(C=CC(=C3)CC4=NNC(=O)C5=CC=CC=C54)F
NCT02572375,"Status: 400
Code: PUGREST.BadRequest
Message: Invalid operation"
NCT02573051,CCCCC(C)(CC=CC1C(CC(=O)C1CCCCCCC(=O)OC)O)O
NCT02576509,not found
NCT02576119,not found
NCT02575183,not found
NCT02579382,"CC(C)OC(=O)OCOP(=O)(COC(C)CN1C=NC2=C(N=CN=C21)N)OCOC(=O)OC(C)C.C(=CC(=O)O)C(=O)O
CC(C)OC(=O)OCOP(=O)(COC(C)CN1C=NC2=C(N=CN=C21)N)OCOC(=O)OC(C)C.C(=CC(=O)O)C(=O)O"
NCT02576860,not found
NCT02579772,CC(=O)NC(CS)C(=O)O
NCT02579265,not found
NCT02579356,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
NCT02578537,CCCSC1=NC(=C2C(=N1)N(N=N2)C3CC(C(C3O)O)OCCO)NC4CC4C5=CC(=C(C=C5)F)F
NCT02575495,not found
NCT02575651,C1CN2C(=NC(=N2)C(F)(F)F)CN1C(=O)C3=C(C=CC(=C3)CC4=NNC(=O)C5=CC=CC=C54)F
NCT02571569,not found
NCT02573025,not found
NCT02572986,CC1(C(C1C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C
NCT02579057,not found
NCT02577094,not found
NCT02577029,not found
NCT02571959,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C.C1C2N(C1=O)C(C(=CCO)O2)C(=O)O
NCT02575833,not found
NCT02573870,not found
NCT02572453,CC(C)C1=CC(=C(C=C1O)O)C(=O)N2CC3=C(C2)C=C(C=C3)CN4CCN(CC4)C
