Name,Smiles
NCT00456248,not found
NCT00451698,not found
NCT00451035,CC1=C(C2=CC=CC=C2N1)CCNCC3=CC=C(C=C3)C=CC(=O)NO
NCT00452127,not found
NCT00450970,not found
NCT00455858,CCCCCCCCCCCCCC(=O)NCCCCC(C(=O)O)NC(=O)C1CCCN1C(=O)C(C(C)O)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CC3=CC=CC=C3)NC(=O)C(CC4=CC=CC=C4)NC(=O)CNC(=O)C(CCCNC(=N)N)NC(=O)C(CCC(=O)O)NC(=O)CNC(=O)C5CSSCC(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C6CSSCC(C(=O)NC(CSSCC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N5)C(C)C)CC(C)C)CC7=CC=C(C=C7)O)CC(C)C)C)CCC(=O)O)C(C)C)CC(C)C)CC8=CNC=N8)CO)NC(=O)C(CC(C)C)NC(=O)C(CC9=CNC=N9)NC(=O)C(CCC(=O)N)NC(=O)C(CC(=O)N)NC(=O)C(C(C)C)NC(=O)C(CC1=CC=CC=C1)N)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N6)C(C)CC)CO)C(C)O)NC(=O)C(CCC(=O)N)NC(=O)C(CCC(=O)O)NC(=O)C(C(C)C)NC(=O)C(C(C)CC)NC(=O)CN)CO)CC(C)C)CC1=CC=C(C=C1)O)CCC(=O)N)CC(C)C)CCC(=O)O)CC(=O)N)CC1=CC=C(C=C1)O)C(=O)NC(CC(=O)N)C(=O)O
NCT00456820,CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)C.Cl
NCT00458107,C1CC2CN3CCNCC4=C3C(=CC=C4)C2C1.Cl
NCT00451763,not found
NCT00451594,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C
NCT00455767,"CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NCC(=O)N2CCCC2C(=O)NC3CSSCC4C(=O)NC(C(=O)NCC(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N5CCCC5C(=O)NC(C(=O)NCC(=O)NCC(=O)N4)CC6=CC=C(C=C6)O)CC7=CC=CC=C7)CC(C)C)C(C)C)NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C8CCCN8C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC3=O)C(C)CC)C)CC9=CC=CC=C9)CC2=CC=CC=C2)CCCNC(=N)N)CC2=CNC3=CC=CC=C32)C)CC2=CC=CC=C2)CC(=O)O)C)C(C)C)CCCCN)CCCCN)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)N2CCCC2C(=O)N1)CC(C)C)CC(=O)N)NC(=O)C(C)NC(=O)C(CCC(=O)O)N)C(=O)NCC(=O)NC(C(C)C)C(=O)N1CCCC1C(=O)O)CC1=CC=C(C=C1)O)CCC(=O)O)CCCNC(=N)N)CCC(=O)O)CCCCN)CCC(=O)O)CO)CC1=CC=C(C=C1)O)CC1=CC=CC=C1)CCCCN)CC(=O)N)CC(=O)N)CCC(=O)N)CCCNC(=N)N)C(C)C
CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NCC(=O)N2CCCC2C(=O)NC3CSSCC4C(=O)NC(C(=O)NCC(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N5CCCC5C(=O)NC(C(=O)NCC(=O)NCC(=O)N4)CC6=CC=C(C=C6)O)CC7=CC=CC=C7)CC(C)C)C(C)C)NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C8CCCN8C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC3=O)C(C)CC)C)CC9=CC=CC=C9)CC2=CC=CC=C2)CCCNC(=N)N)CC2=CNC3=CC=CC=C32)C)CC2=CC=CC=C2)CC(=O)O)C)C(C)C)CCCCN)CCCCN)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)N2CCCC2C(=O)N1)CC(C)C)CC(=O)N)NC(=O)C(C)NC(=O)C(CCC(=O)O)N)C(=O)NCC(=O)NC(C(C)C)C(=O)N1CCCC1C(=O)O)CC1=CC=C(C=C1)O)CCC(=O)O)CCCNC(=N)N)CCC(=O)O)CCCCN)CCC(=O)O)CO)CC1=CC=C(C=C1)O)CC1=CC=CC=C1)CCCCN)CC(=O)N)CC(=O)N)CCC(=O)N)CCCNC(=N)N)C(C)C"
NCT00457899,not found
NCT00453492,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)[O-].[Na+]
NCT00456339,not found
NCT00451672,CC(C)CC1C(=O)N2CCCC2C3(N1C(=O)C(O3)(C(C)C)NC(=O)C4CN(C5CC6=C(NC7=CC=CC(=C67)C5=C4)Br)C)O
NCT00458263,not found
NCT00451412,CC(=O)NC1C(C(C(OC1O)COS(=O)(=O)O)OC2C(C(C(C(O2)C(=O)O)OC3C(C(C(C(O3)CO)OC4C(C(C(C(O4)C(=O)O)O)O)OS(=O)(=O)O)OS(=O)(=O)O)NS(=O)(=O)O)O)OS(=O)(=O)O)O
NCT00453336,CCC1=C(C2=CC3=NC(=CC4=C(C(=C(N4)C=C5C(=C(C(=N5)C=C1N2)C)C(C)O)C)CCC(=O)O)C(=C3C)CCC(=O)O)C.[Na+]
NCT00452725,not found
NCT00450385,not found
NCT00451932,C#CCCC(=C(C#N)C(=O)NC1=CC=C(C=C1)C(F)(F)F)O
NCT00452673,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO
