Name,Smiles
NCT00550771,not found
NCT00556634,C1CC1C#CC2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F
NCT00556270,CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3
NCT00552097,not found
NCT00553189,"CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N.Cl.Cl
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N"
NCT00553150,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)OCCO)C)C)O)OC)C)C)C)OC
NCT00555139,not found
NCT00550862,CCC1C2CC(CCC2(C3CCC4(C(C3C1O)CCC4C(C)CCC(=O)O)C)C)O
NCT00554619,CC1=CC(=NC(=N1)OC(C(=O)O)C(C2=CC=CC=C2)(C3=CC=CC=C3)OC)C
NCT00555594,not found
NCT00554502,not found
NCT00559091,C1=NC(=NN1C2C(C(C(O2)CO)O)O)C(=O)N
NCT00556621,N.N.Cl[Pt]Cl
NCT00553865,not found
NCT00556712,not found
NCT00555373,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC
NCT00557960,not found
NCT00555438,not found
NCT00559104,C(CCl)NC(=O)N(CCCl)N=O
NCT00555256,not found
NCT00554775,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC.Cl
NCT00557193,C(C(C(=O)[O-])N)C(=O)N
NCT00558012,not found
NCT00553488,not found
NCT00555620,CCCCCOC(=O)NC1=NC(=O)N(C=C1F)C2C(C(C(O2)C)O)O
NCT00550147,not found
NCT00552110,not found
NCT00558155,not found
NCT00556179,not found
NCT00558792,not found
NCT00557661,CCC(C)C(C(=O)NCC(=O)NC(CO)C(=O)NC(CCSC)C(=O)NC(CO)C(=O)NCC(=O)NC(CC(C)C)C(=O)NCC(=O)NC(CS)C(=O)N1CCCC1C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(CCCN=C(N)N)C(=O)NC(CC(=O)O)C(=O)N2CCCC2C(=O)NC(CCCN=C(N)N)C(=O)N3CCCC3C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)N4CCCC4C(=O)NC(CO)C(=O)NC(C(C)O)C(=O)NC(CO)C(=O)NC(C)C(=O)O)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(CC5=CC=CC=C5)NC(=O)C(CS)NC(=O)CNC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)CN
NCT00559169,not found
NCT00556374,not found
NCT00552604,not found
NCT00551759,C1=C(C(=O)NC(=O)N1)F
NCT00555672,C1=C(C(=O)NC(=O)N1)F
NCT00554034,not found
NCT00554086,not found
NCT00557011,"CC(CC1=CC=CC=C1)NC(=O)C(CCCCN)N.CS(=O)(=O)O.CS(=O)(=O)O
CC(CC1=CC=CC=C1)NC(=O)C(CCCCN)N"
NCT00552786,not found
