Name,Smiles
NCT01192568,CCN(CC)CC#CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O
NCT01197664,CC(C=CC(C)C(C)(C)O)C1CCC2C1(CCCC2=CC=C3CC(CC(C3)O)O)C
NCT01190345,not found
NCT01194856,"Status: 400
Code: PUGREST.BadRequest
Message: Invalid operation"
NCT01196208,not found
NCT01194115,not found
NCT01190930,C1CNP(=O)(OC1)N(CCCl)CCCl
NCT01190826,CC[N+]1(CCCN(CC1)C2=CC=CC=C2)CC.CC1=CC=C(C=C1)S(=O)(=O)[O-]
NCT01192308,not found
NCT01191892,C1CC(C1)(C(=O)O)C(=O)O.[NH2-].[NH2-].[Pt+2]
NCT01198249,not found
NCT01191008,not found
NCT01197261,not found
NCT01192152,"C1C2CC2N(C1C#N)C(=O)C(C34CC5CC(C3)CC(C5)(C4)O)N
C1C2CC2N(C1C#N)C(=O)C(C34CC5CC(C3)CC(C5)(C4)O)N
C1C2CC2N(C1C#N)C(=O)C(C34CC5CC(C3)CC(C5)(C4)O)N
C1C2CC2N(C1C#N)C(=O)C(C34CC5CC(C3)CC(C5)(C4)O)N
C1C2CC2N(C1C#N)C(=O)C(C34CC5CC(C3)CC(C5)(C4)O)N
C1C2CC2N(C1C#N)C(=O)C(C34CC5CC(C3)CC(C5)(C4)O)N
C1C2CC2N(C1C#N)C(=O)C(C34CC5CC(C3)CC(C5)(C4)O)N
C1C2CC2N(C1C#N)C(=O)C(C34CC5CC(C3)CC(C5)(C4)O)N
C1C2CC2N(C1C#N)C(=O)C(C34CC5CC(C3)CC(C5)(C4)O)N
C1C2CC2N(C1C#N)C(=O)C(C34CC5CC(C3)CC(C5)(C4)O)N
C1C2CC2N(C1C#N)C(=O)C(C34CC5CC(C3)CC(C5)(C4)O)N"
NCT01190150,C1CC(CCC1CN)C(=O)O
NCT01191021,not found
NCT01197794,CC1=C(C2=C(C=CC=C2N1CC(=O)O)NC(=O)C)SC3=CC=C(C=C3)Cl
NCT01192633,C1CNCCC1(C2=CC=C(C=C2)C3=CNN=C3)C4=CC=C(C=C4)Cl
NCT01194167,CC1=C(C=C(C=C1)N2C(=O)C(=C(N2)C)N=NC3=CC=CC(=C3O)C4=CC(=CC=C4)C(=O)O)C
NCT01198522,not found
NCT01193257,CNC(=O)C1=CC2=C(C=C1)C=C(C=C2)C3(CCN4C3=CN=C4)O
NCT01199900,CC1=C(C=CC=N1)NC(=O)C2=CC3=C(C=C2)C4(CCC(CC4CC3)(C(F)(F)F)OP(=O)(O)O)CC5=CC=CC=C5
NCT01194869,CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F
NCT01199406,CCCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C
NCT01198795,CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F
NCT01193140,CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N
NCT01190254,not found
NCT01190995,not found
NCT01194336,"CC=C1C2CC3=C(C1(CC(=C2)C)N)C=CC(=O)N3
CC=C1C2CC3=C(C1(CC(=C2)C)N)C=CC(=O)N3
CC=C1C2CC3=C(C1(CC(=C2)C)N)C=CC(=O)N3
CC=C1C2CC3=C(C1(CC(=C2)C)N)C=CC(=O)N3
CC=C1C2CC3=C(C1(CC(=C2)C)N)C=CC(=O)N3
CC=C1C2CC3=C(C1(CC(=C2)C)N)C=CC(=O)N3
CC=C1C2CC3=C(C1(CC(=C2)C)N)C=CC(=O)N3
CC=C1C2CC3=C(C1(CC(=C2)C)N)C=CC(=O)N3
CC=C1C2CC3=C(C1(CC(=C2)C)N)C=CC(=O)N3
CC=C1C2CC3=C(C1(CC(=C2)C)N)C=CC(=O)N3
CC=C1C2CC3=C(C1(CC(=C2)C)N)C=CC(=O)N3"
NCT01191918,not found
NCT01190787,not found
NCT01193491,"CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=O)C(=C(C1)C2=O)N)C)OC)OC(=O)N)C)C)O)OC
CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=O)C(=C(C1)C2=O)N)C)OC)OC(=O)N)C)C)O)OC"
NCT01195805,CC(=O)SC1CC2=CC(=O)CCC2(C3C1C4CCC5(C4(CC3)C)CCC(=O)O5)C
NCT01196871,C1C(C(C(C(N1)CO)O)O)O.Cl
NCT01198327,not found
NCT01191216,CN1C=C(C2=CC=CC=C21)CC(C(=O)O)N
NCT01193517,C1=NC(=NC(=O)N1C2C(C(C(O2)CO)O)O)N
NCT01197755,CC1(C(=O)N(C2=C(O1)C=CC(=N2)NC3=NC(=NC=C3F)NC4=CC(=C(C(=C4)OC)OC)OC)COP(=O)(O)O)C
NCT01198028,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC
