Name,Smiles
NCT05271916,not found
NCT05277766,not found
NCT05278637,CC(=O)OC1=CC=CC=C1C(=O)O
NCT05278676,C1N(C2=CC=CC=C2S1(=O)=O)C(=O)C3=CC(=C(C(=C3)Cl)O)Cl
NCT05273359,not found
NCT05279391,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C
NCT05273827,not found
NCT05272826,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3OCC4=CC=C(C=C4)CN5CCOCC5
NCT05276232,not found
NCT05275946,not found
NCT05272150,not found
NCT05276297,not found
NCT05274893,not found
NCT05270343,not found
NCT05278208,not found
NCT05278338,not found
NCT05279716,not found
NCT05276856,C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)CC(C(=O)O)N
NCT05273632,CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)N1)CC2=CC=C(C=C2)O)N)C(=O)N3CCCC3C(=O)NC(CC(C)C)C(=O)NCC(=O)N)CC(=O)N)CCC(=O)N
NCT05276713,C1=CC(=CN=C1)C=CC(=O)NCC2=CC=C(C=C2)C(=O)NC3=C(C=C(C=C3)F)N
NCT05279300,not found
NCT05271539,not found
NCT05279833,CCCCC1=C(C2=C(O1)C=CC(=C2)NS(=O)(=O)C)C(=O)C3=CC=C(C=C3)OCCCN(CCCC)CCCC
NCT05277311,not found
NCT05273996,not found
NCT05278156,not found
NCT05274633,not found
NCT05278728,not found
NCT05279001,not found
NCT05270057,CC1OCC2C(O1)C(C(C(O2)OC3C4COC(=O)C4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O
NCT05278351,not found
NCT05272930,CC12CCC3=C4CCC(=O)C=C4CCC3C1CCC2(CC#N)O
NCT05275010,not found
NCT05274880,not found
NCT05271370,not found
NCT05278364,not found
NCT05276687,C=CN1CCCC1=O.II
NCT05277701,CN(C)CC1=CN(N=C1C2=CC=CC=C2)C3=NC(=NC=C3)NC4=C(C=C(C(=C4)NC(=O)C=C)N5CCOCC5)OC
NCT05279092,not found
NCT05277974,not found
NCT05273814,not found
NCT05279742,not found
NCT05274477,not found
NCT05279313,C1C2C1(CNC2)C3=CC4=CC=CC=C4C=C3.Cl
NCT05274659,not found
NCT05275062,not found
NCT05275855,not found
NCT05275439,not found
NCT05277454,not found
NCT05272683,not found
NCT05273320,CCCCCCC(C)(C)C1=CC(=C2C3CC(=O)CCC3C(OC2=C1)(C)C)O
NCT05278845,C1CC1CC2=NN=C(O2)C3=C(N=CC(=C3)C4=CN(N=C4)C5CCNCC5)N
NCT05279924,not found
NCT05275647,not found
NCT05270421,not found
NCT05277168,not found
NCT05275868,not found
NCT05274516,not found
NCT05279586,"C(C1C(C(C(C(O1)OC2C(OC(C2O)(CO)O)CO)O)O)O)O
C(C1C(C(C(C(O1)OC2C(OC(C2O)(CO)O)CO)O)O)O)O
C(C1C(C(C(C(O1)OC2C(OC(C2O)(CO)O)CO)O)O)O)O
C(C1C(C(C(C(O1)OC2C(OC(C2O)(CO)O)CO)O)O)O)O
C(C1C(C(C(C(O1)OC2C(OC(C2O)(CO)O)CO)O)O)O)O
C(C1C(C(C(C(O1)OC2C(OC(C2O)(CO)O)CO)O)O)O)O
C(C1C(C(C(C(O1)OC2C(OC(C2O)(CO)O)CO)O)O)O)O
C(C1C(C(C(C(O1)OC2C(OC(C2O)(CO)O)CO)O)O)O)O"
NCT05272059,not found
NCT05276401,not found
NCT05276206,not found
NCT05274113,not found
NCT05271240,not found
NCT05274100,not found
NCT05275972,CC1CNCCCN1S(=O)(=O)C2=CC=CC3=CN=CC(=C32)F
NCT05279846,not found
NCT05275205,not found
NCT05278546,not found
NCT05272462,C1CCN(CC1)C2=NC(=N)N(C(=C2)N)O
NCT05275478,CC1CCC(N(C1)C(=O)C(=O)NC2=CN=C(C(=C2)C)N)C3=CC4=C(C=C3)SC=N4
NCT05279859,not found
NCT05270863,not found
NCT05273242,not found
NCT05277012,CC1=C(C=CC=C1C2=CC(=NC(=N2)N)C3=CN(N=N3)CC4=NC(=CC=C4)C(C)(C)O)C#N
NCT05278663,not found
NCT05279755,not found
NCT05279872,C=CC(=O)N1CCC(CC1)C2CCNC3=C(C(=NN23)C4=CC=C(C=C4)OC5=CC=CC=C5)C(=O)N
NCT05276375,not found
NCT05276596,CC(C(C1=CC=CC=C1)O)NC
NCT05274139,not found
NCT05273398,not found
NCT05271552,not found
NCT05279703,not found
NCT05276830,not found
NCT05273554,not found
NCT05270837,COCCOCCCCCC(=O)NCCCCC(C(=O)O)N
